gameid,gamedate,home_teamid,away_teamid,home_win,away_win,home_points,away_points,home_opponentscore,away_opponentscore,home_assists,away_assists,home_blocks,away_blocks,home_steals,away_steals,home_fieldgoalsattempted,away_fieldgoalsattempted,home_fieldgoalspercentage,away_fieldgoalspercentage,home_threepointersattempted,away_threepointersattempted,home_threepointerspercentage,away_threepointerspercentage,home_freethrowsattempted,away_freethrowsattempted,home_freethrowspercentage,away_freethrowspercentage,home_reboundstotal,away_reboundstotal,home_foulspersonal,away_foulspersonal,home_turnovers,away_turnovers,home_game_number,away_game_number,home_win_avg_prev5,away_win_avg_prev5,home_points_avg_prev5,away_points_avg_prev5,home_opponent_points_avg_prev5,away_opponent_points_avg_prev5,home_assists_avg_prev5,away_assists_avg_prev5,home_blocks_avg_prev5,away_blocks_avg_prev5,home_steals_avg_prev5,away_steals_avg_prev5,home_fieldgoalsattempted_avg_prev5,away_fieldgoalsattempted_avg_prev5,home_fieldgoalspercentage_avg_prev5,away_fieldgoalspercentage_avg_prev5,home_threepointersattempted_avg_prev5,away_threepointersattempted_avg_prev5,home_threepointerspercentage_avg_prev5,away_threepointerspercentage_avg_prev5,home_freethrowsattempted_avg_prev5,away_freethrowsattempted_avg_prev5,home_freethrowspercentage_avg_prev5,away_freethrowspercentage_avg_prev5,home_reboundstotal_avg_prev5,away_reboundstotal_avg_prev5,home_foulspersonal_avg_prev5,away_foulspersonal_avg_prev5,home_turnovers_avg_prev5,away_turnovers_avg_prev5
12400028,2024-10-10,1610612749,1610612747,false,true,102,107,107,102,32,28,7,8,10,7,87,104,0.46,0.413,29,44,0.448,0.318,14,12,0.643,0.583,49,55,18,17,19,17,143,141,0.6,0.4,111.6,108.4,106.4,107.4,24.4,26.4,4.8,5.2,5.8,7.2,83.2,82.4,0.4832000000000001,0.4828,34.4,31.6,0.3782,0.35480000000000006,21.2,21.2,0.8698,0.8343999999999999,42.4,39.8,17.2,14.4,12,11.8
12400026,2024-10-10,1610612742,1610612762,false,true,102,107,107,102,21,22,10,6,8,7,87,90,0.448,0.422,26,28,0.308,0.393,21,29,0.762,0.69,45,49,27,17,17,18,148,134,0.4,0.2,110.6,108.8,104.6,121.6,20.8,22.2,3,4.6,8.8,6.8,83.2,86.8,0.47640000000000005,0.44959999999999994,32.6,35,0.4018,0.3404,24.4,23.8,0.7817999999999999,0.7788,40.2,39.8,20.2,15.4,12,15.2
12400024,2024-10-10,1610612739,1610612754,false,true,117,129,129,117,34,28,2,7,8,9,93,97,0.505,0.495,34,39,0.353,0.41,17,19,0.647,0.895,42,51,13,14,12,12,140,141,0.4,0.2,103.4,117.8,105.6,124,22.4,30,4.4,5.2,7,7.8,90.2,84,0.42560000000000003,0.5416000000000001,38.6,30.8,0.3076,0.4138,18.6,19.2,0.8186,0.7535999999999998,42.8,37.2,19.4,21.8,11.6,18.2
12400027,2024-10-10,1610612763,1610612766,false,true,94,119,119,94,23,22,5,6,12,9,82,92,0.366,0.5,42,43,0.333,0.419,27,11,0.741,0.818,41,48,22,21,22,21,140,131,0.2,0.4,104.4,103.2,111.4,120.4,21.4,25.6,3.6,5.2,11,6.4,95.2,82,0.426,0.4548,31.8,35.6,0.3094,0.3792,17.4,17.4,0.7878000000000001,0.8367999999999999,45.4,37,18,13.2,15.2,14.2
12400034,2024-10-11,1610612756,1610612765,false,true,91,109,109,91,24,22,3,3,10,10,88,90,0.386,0.467,47,35,0.234,0.257,16,18,0.75,0.889,39,51,15,20,15,13,144,132,0.2,0.2,103.8,99.4,110.6,110.6,24,21.4,5.6,4.2,9.8,8.6,80.4,88.4,0.43879999999999997,0.42840000000000006,30.8,32.6,0.3424,0.334,27.8,16.2,0.8506,0.7222000000000001,37.2,38,20.2,14.8,12.8,13
12400032,2024-10-11,1610612750,1610612755,true,false,121,111,111,121,32,17,7,3,9,9,89,90,0.494,0.433,50,41,0.36,0.39,20,27,0.75,0.63,45,47,22,19,15,15,142,145,0.2,0.6,107.6,113.2,105.2,108.6,22.6,25.8,4.4,6.4,7.4,8.6,86.2,89.8,0.44139999999999996,0.462,36,37.6,0.367,0.3614,24.4,21,0.7467999999999999,0.7996,45,42,17.6,21.4,10,14
12400031,2024-10-11,1610612764,1610612761,true,false,113,95,95,113,23,20,8,3,12,12,76,95,0.461,0.358,43,33,0.395,0.212,38,27,0.684,0.741,42,45,25,32,21,22,128,133,0.2,0.2,114.6,102,118.8,118.6,27,21.6,3.4,3.6,8.2,5.6,89.2,86,0.48200000000000004,0.4196,38.8,34.2,0.3052,0.32199999999999995,22,22.2,0.7727999999999999,0.8656,41.8,44.4,21.4,19.4,13.4,16.8
12400035,2024-10-11,1610612746,1610612757,true,false,101,99,99,101,22,24,8,6,11,7,90,82,0.411,0.415,36,31,0.25,0.323,25,30,0.72,0.7,43,47,21,19,10,17,142,131,0.4,0.4,100,97.8,102.6,107.4,21.2,24,4.8,2.8,8.4,7.8,84.2,95.4,0.4258,0.3972,33.2,33.8,0.3306,0.29159999999999997,22,16.2,0.7958000000000001,0.788,45.6,52.2,18.4,18.8,15.6,14.6
12400033,2024-10-11,1610612744,1610612758,true,false,109,106,106,109,20,24,4,2,3,16,66,93,0.485,0.387,34,46,0.382,0.283,37,33,0.865,0.636,46,47,28,32,23,13,152,135,0.6,0.2,113,103.8,112.6,103,29.4,24.4,5.8,5.2,8,7,93.6,92.6,0.4678,0.41019999999999995,38.4,48,0.3738,0.3376,14.6,17.8,0.8552,0.6567999999999999,51.6,47.8,16.2,18.8,14.4,12.8
12400036,2024-10-12,1610612738,1610612755,true,false,139,89,89,139,38,17,7,1,9,8,97,89,0.546,0.371,47,42,0.489,0.238,14,15,0.714,0.867,60,33,14,17,13,12,165,146,1,0.4,114.8,112.2,97.8,113.6,27.6,23.8,4.2,5.2,8.8,8,87.2,92,0.4788,0.4448,40.8,38,0.3516,0.3574,20.2,21.8,0.8304,0.769,43.4,43.2,17.8,20.8,11,13.2
12400037,2024-10-12,1610612741,1610612763,false,true,121,124,124,121,26,31,6,8,13,7,97,98,0.412,0.429,48,48,0.417,0.354,27,33,0.778,0.697,46,58,24,22,18,21,136,143,0.6,0.6,116.4,105.6,111.2,110.6,23.8,26.8,5,8.2,7.2,9,93.6,87.6,0.49379999999999996,0.4372,26.4,33,0.3556,0.3548,18.4,21,0.7926,0.8124,49.6,48.4,18.6,19.8,10.4,16
12400038,2024-10-12,1610612759,1610612762,true,false,126,120,120,126,35,28,4,5,13,5,94,83,0.521,0.494,35,47,0.371,0.362,21,26,0.714,0.808,40,45,21,15,12,22,135,135,0.6,0.4,116.8,109,111.4,116.6,30.2,22.2,5.8,5,7.4,7,88.6,88.2,0.4808,0.45200000000000007,39.6,32.4,0.3946,0.341,22.6,24,0.7177999999999999,0.7596,49.4,43,15.4,15.2,18.4,16.4
12400040,2024-10-13,1610612752,1610612750,true,false,115,110,110,115,23,22,3,3,7,3,87,94,0.425,0.383,40,48,0.3,0.354,34,27,0.853,0.778,52,51,22,28,9,12,146,150,0.8,0.6,119.6,106.2,110.6,105,24.8,24.2,3.8,4.4,7.6,8.4,90.2,82,0.4816,0.4824,32.4,30.2,0.383,0.353,25.2,23.4,0.8371999999999999,0.6948000000000001,42.2,38.8,17.2,21.4,10.6,12.8
12400042,2024-10-13,1610612738,1610612761,true,false,115,111,111,115,29,30,5,2,7,6,95,90,0.411,0.467,53,25,0.34,0.4,23,25,0.826,0.68,50,45,21,18,13,11,166,134,1,0.2,117.4,104,93.6,114.6,29.6,21.8,5.2,3,8.8,7.2,89,87,0.48119999999999996,0.4178,42.8,34.8,0.3684,0.3178,19,24.8,0.8032,0.8423999999999999,47.4,43.8,17.4,22.8,11.2,17
12400041,2024-10-13,1610612758,1610612757,false,true,85,105,105,85,25,23,5,3,9,14,84,87,0.417,0.425,28,39,0.179,0.359,14,26,0.714,0.654,46,47,26,21,26,18,136,132,0.4,0.4,116.2,97,108.2,106.8,27.4,23.2,3,3.4,9.8,7.4,89.8,93.8,0.48760000000000003,0.3914,35.2,33.8,0.37839999999999996,0.2852,18.2,19.2,0.8587999999999999,0.768,41.6,52.8,17.8,18.4,11.2,15.8
12400039,2024-10-13,1610612748,1610612740,true,false,101,99,99,101,26,19,1,11,15,8,94,80,0.415,0.45,42,37,0.214,0.243,23,25,0.609,0.72,48,48,21,18,15,24,158,139,0.6,0.6,105.4,108.6,100.6,110,26,24.4,4,3.4,6.4,8.4,83.6,86.4,0.4676,0.45760000000000006,34.2,35.8,0.33659999999999995,0.38660000000000005,18.4,18.6,0.8262,0.8144,41.6,42,15,15.6,13.6,12.6
12400043,2024-10-13,1610612743,1610612756,false,true,114,118,118,114,33,29,3,6,9,9,94,92,0.468,0.457,37,52,0.324,0.442,21,13,0.667,0.846,46,48,17,16,13,15,149,146,0.2,0.6,96.8,107.2,102.8,108.4,23.4,25.2,4.4,4.8,7.4,9.6,81.4,84.4,0.4412,0.46640000000000004,29,32.8,0.362,0.399,19.6,19.6,0.7767999999999999,0.7822000000000001,43,37.8,19.2,20,15.4,15.8
12400044,2024-10-13,1610612744,1610612765,true,false,111,93,93,111,31,30,9,9,9,11,87,90,0.46,0.444,39,29,0.462,0.241,16,12,0.813,0.5,49,36,18,16,20,15,153,133,0.8,0.4,112.6,103.2,109.2,107.2,28.6,21.4,5.4,4,7.4,8,85.6,90.6,0.48360000000000003,0.4408,35.6,33.6,0.39180000000000004,0.332,18.8,15,0.8906000000000001,0.75,48,40.6,18.8,16,16.2,12
12400045,2024-10-14,1610612754,1610612763,false,true,116,120,120,116,33,32,3,1,8,11,79,92,0.544,0.467,32,43,0.406,0.372,29,28,0.586,0.643,40,47,20,24,18,16,138,144,0.6,0.8,112.2,112.8,103.4,111.2,28.8,28,5.2,8.4,5.4,8.2,89.2,90,0.5086,0.45099999999999996,28,35.4,0.34900000000000003,0.359,13.8,24.2,0.8300000000000001,0.787,46.2,51,21.2,20.4,11.6,16.4
12400046,2024-10-14,1610612737,1610612755,false,true,89,104,104,89,27,28,5,6,9,10,94,90,0.372,0.433,44,43,0.295,0.326,11,16,0.545,0.75,52,53,17,22,20,19,137,147,0.4,0.2,118,103.4,119.4,116.2,31.6,21,3.4,4.8,9.6,6.6,93.2,87,0.4902,0.42780000000000007,39.6,38.6,0.3588,0.34340000000000004,18.8,21,0.7242,0.7634000000000001,45.4,40.6,21,20.2,16,13.2
12400048,2024-10-14,1610612749,1610612741,true,false,111,107,107,111,24,25,6,6,12,9,86,94,0.43,0.383,34,54,0.324,0.315,34,24,0.765,0.75,54,50,22,23,14,14,144,135,0.6,0.6,110.2,116.4,103.4,115.2,25.4,26.4,4.8,5.8,7.2,11.6,85.6,99.2,0.48180000000000006,0.46159999999999995,33.4,37,0.3972,0.3098,17.6,17.8,0.8295999999999999,0.7649999999999999,44.6,47.8,17.6,19.6,13,11.8
12400049,2024-10-14,1610612746,1610612742,true,false,110,96,96,110,31,21,7,8,20,6,85,84,0.506,0.417,22,40,0.273,0.375,23,16,0.783,0.688,42,38,16,20,19,29,143,151,0.4,0.4,98.4,101.6,103,105.8,21.4,18.2,5.8,4,9.6,6.2,84.8,82,0.41600000000000004,0.47539999999999993,33.2,31,0.2806,0.32300000000000006,24.4,20.2,0.7706,0.6516,45.2,42,18.2,18,14.8,12.4
12400047,2024-10-14,1610612751,1610612764,true,false,131,92,92,131,27,18,4,5,12,5,91,85,0.538,0.4,36,39,0.361,0.179,30,26,0.667,0.654,41,41,22,24,6,19,134,133,0.6,0,103,111.4,107.8,126.8,20.6,26.4,7.6,7,5.6,6.2,84.8,88.8,0.4438,0.4554,32.2,37.6,0.33080000000000004,0.38480000000000003,23.2,20.4,0.758,0.8166,47.6,41,14.8,21.4,15.2,17.6
12400055,2024-10-15,1610612762,1610612758,true,false,117,114,114,117,21,32,12,2,5,16,71,105,0.535,0.429,35,38,0.4,0.263,30,19,0.9,0.737,41,44,16,24,24,11,133,136,0.4,0.2,110.8,103.2,115,100.8,23.2,24,5,5,7.2,9,85,94,0.4548,0.39,34.6,48.8,0.35439999999999994,0.30839999999999995,24,22,0.8958,0.6674,45.2,50.2,19,20.6,18.4,12.2
12400054,2024-10-15,1610612743,1610612760,false,true,94,124,124,94,25,31,3,5,6,15,84,94,0.417,0.5,40,46,0.25,0.37,25,20,0.56,0.65,47,44,18,23,22,12,150,137,0.2,0.6,99.8,105.2,105.2,102.8,25.2,23.6,4.6,8.4,6.8,9.4,85.2,88.8,0.44139999999999996,0.4518,30.2,34.6,0.343,0.3144,19.8,17.8,0.7501999999999999,0.7474000000000001,45.4,41.4,19,19.6,15.6,12.2
12400050,2024-10-15,1610612761,1610612738,true,false,119,118,118,119,34,19,0,5,6,10,92,92,0.5,0.413,43,55,0.349,0.327,13,28,0.923,0.857,57,36,25,15,20,6,136,160,0.4,0.8,121.8,103.2,124.6,107.4,29.8,23.8,4.2,7.4,9.2,7.2,92.4,86.4,0.5126,0.42460000000000003,30.2,47.6,0.3356,0.341,22.8,16.8,0.7215999999999999,0.8343999999999999,42,38.2,21.6,19.6,14.8,12.4
12400051,2024-10-15,1610612748,1610612759,true,false,120,117,117,120,31,28,6,2,15,7,86,79,0.465,0.557,45,30,0.311,0.3,34,29,0.765,0.69,36,50,23,24,9,21,159,131,0.6,0.6,100.6,105,99.8,108.8,23.8,32.2,3.8,8.4,8,7,85.2,91.4,0.446,0.4468000000000001,34.4,40.6,0.29639999999999994,0.325,18.4,15.6,0.7914,0.7472,43.8,46.4,16,15.8,15.2,15.6
12400053,2024-10-15,1610612745,1610612740,true,false,118,98,98,118,30,25,5,5,8,6,97,96,0.474,0.375,37,37,0.324,0.243,27,20,0.519,0.85,62,47,13,17,12,11,130,140,0.4,0.4,109.8,106.4,115,110.2,23.6,23.2,4,5.2,8.4,7.4,89.4,85,0.42840000000000006,0.4648,39.2,36,0.33940000000000003,0.374,23.4,17.8,0.8542,0.7722,39.8,42.6,16.6,17.4,10.8,15.6
12400052,2024-10-15,1610612752,1610612766,true,false,111,105,105,111,28,22,2,5,3,8,97,97,0.433,0.381,45,49,0.356,0.367,15,15,0.733,0.867,59,45,17,19,14,13,147,132,0.8,0.6,118.4,108.8,109.2,112.8,24.4,25,3.6,5.6,8,7.6,91.2,83.6,0.45919999999999994,0.47140000000000004,35.8,36.4,0.34740000000000004,0.40659999999999996,26.8,16.8,0.8385999999999999,0.8575999999999999,44.6,38.8,17.8,15.6,9.4,15.4
12400056,2024-10-15,1610612747,1610612744,false,true,97,111,111,97,20,33,5,5,10,7,95,96,0.358,0.458,40,45,0.275,0.311,21,11,0.857,0.818,50,55,12,22,12,14,151,149,0.2,0.8,113,108.2,119.2,106.4,27.2,27.6,5.2,7.4,8,7.4,90.2,83.4,0.48360000000000003,0.4686,32,41.6,0.2848,0.4114000000000001,20.4,19.2,0.807,0.6898000000000001,42.2,43.8,17.6,18.6,13,16.2
12400059,2024-10-16,1610612741,1610612750,true,false,125,123,123,125,32,31,5,2,7,7,91,103,0.484,0.437,41,52,0.439,0.327,24,17,0.792,0.941,46,53,17,18,14,14,137,151,0.4,0.6,115.6,108.8,116.2,105.6,23.4,22.6,5.2,3.6,8.4,7.6,93.4,85.2,0.47619999999999996,0.46159999999999995,30.6,34.6,0.3502,0.36219999999999997,20.2,25,0.7816,0.7136,48,42.4,19.6,23,12.4,12.4
12400058,2024-10-16,1610612755,1610612751,true,false,117,95,95,117,19,23,5,4,12,4,86,84,0.465,0.393,40,46,0.35,0.326,25,21,0.92,0.667,51,43,23,22,15,20,145,135,0.6,0.2,108.8,106.4,103.8,117,24,23,5.4,5.4,5.8,6.6,85.2,87.2,0.43679999999999997,0.4534000000000001,36.6,32.4,0.36860000000000004,0.31880000000000003,24.6,23.2,0.8625999999999999,0.7376000000000001,46,42.2,19.4,17.6,12.4,13.8
12400025,2024-10-16,1610612748,1610612737,true,false,120,111,111,120,34,28,2,2,15,11,90,87,0.511,0.425,42,45,0.31,0.378,18,26,0.833,0.769,47,38,24,21,19,22,160,140,0.6,0,101,108.4,102.6,129.6,24.2,25.8,3.6,2.4,8.4,5.8,85,88.4,0.4332,0.4316,36.2,35.6,0.3086,0.3192,21.4,26,0.7654000000000001,0.7844000000000001,41.8,40,17.4,18.6,13.2,16
12400057,2024-10-16,1610612765,1610612739,true,false,108,92,92,108,34,20,4,9,14,13,82,70,0.488,0.414,35,30,0.457,0.3,16,37,0.75,0.676,39,40,29,19,19,21,130,140,0.2,0.2,106.2,99.2,108.6,108.4,25.8,21.4,5.8,4.2,7,5.8,82.6,82.6,0.4558,0.4798,34.8,29.2,0.3376,0.326,24.6,14.4,0.7868,0.7034,44,35.4,18.2,19.4,16.2,11.4
12400061,2024-10-17,1610612754,1610612766,true,false,121,116,116,121,25,28,6,8,14,11,103,89,0.456,0.472,38,42,0.316,0.405,21,23,0.714,0.652,46,52,22,30,17,32,139,133,0.4,0.6,113.2,111.4,106.2,112,31,25,4.6,5.8,5.8,8.2,87.2,87,0.5229999999999999,0.46259999999999996,28,40.6,0.35520000000000007,0.41580000000000006,16,16.2,0.7806,0.8644000000000001,45.8,41.2,21.2,16.8,13.2,15.6
12400064,2024-10-17,1610612760,1610612737,true,false,104,99,99,104,27,25,8,5,12,9,82,101,0.439,0.386,37,54,0.378,0.296,25,5,0.72,1,50,51,12,22,16,17,138,141,0.4,0,111.2,111.6,106.4,131.8,24.8,27.2,4.6,2.4,6.4,6.6,89,88.8,0.4716,0.4366,37,37,0.3634,0.3264,19.2,27,0.7924,0.8048,42.4,36.4,20.6,18.4,10.2,16.2
12400062,2024-10-17,1610612742,1610612749,true,false,109,84,84,109,23,28,9,4,8,8,80,94,0.5,0.372,28,35,0.286,0.314,25,5,0.84,0.6,53,37,10,20,14,12,149,143,0.2,0,107.8,100.8,104.6,120,21.2,20.2,4,4.4,9,6.2,87,84.4,0.4542,0.42960000000000004,32.2,33.2,0.3634,0.3202,22.4,21,0.7664000000000001,0.8128,42.8,41,21.8,20,12.6,14.8
12400066,2024-10-17,1610612746,1610612758,true,false,113,91,91,113,20,20,3,2,13,11,74,86,0.541,0.349,30,46,0.367,0.261,31,24,0.71,0.792,43,46,26,21,19,22,144,137,0.6,0.2,101.8,106,103,104,24,26.2,6.4,4.8,11.8,11.4,84.4,95.2,0.4436,0.399,31.6,46.2,0.28180000000000005,0.2944,23.8,23.2,0.7656,0.7072,44.2,48.2,17.6,22.4,16.8,13
12400063,2024-10-17,1610612745,1610612759,true,false,129,107,107,129,25,32,7,2,6,7,92,95,0.522,0.432,43,34,0.349,0.265,27,21,0.667,0.762,55,38,21,22,17,12,131,132,0.4,0.4,111.4,104.8,116.2,110.6,25.8,29.8,3.6,7.4,8.6,6.6,90.2,90,0.4436,0.4558,38.8,40,0.3426,0.28800000000000003,23.8,17.2,0.766,0.7518,43.2,48.2,16,16.4,11.4,15.6
12400072,2024-10-17,1610612750,1610612743,false,true,126,132,132,126,26,31,4,7,10,8,95,73,0.495,0.548,35,26,0.371,0.577,30,49,0.633,0.755,45,43,37,28,20,19,143,153,0.4,0.4,110.4,102.8,104.4,112.2,24.8,25.4,5.2,4,8.2,6,87.6,82.4,0.445,0.4566,40.4,31.6,0.3604,0.33199999999999996,23,22,0.7634,0.8108000000000001,45.6,39.2,17.8,20.2,10.8,13.8
12400065,2024-10-17,1610612756,1610612747,false,true,122,128,128,122,33,25,9,6,7,5,100,103,0.47,0.437,36,46,0.333,0.348,21,31,0.762,0.71,52,53,24,15,15,9,145,142,0,0.4,102.6,105,115,106.2,23,25.6,5.6,6.2,9.4,6.2,82.8,85.8,0.42919999999999997,0.45499999999999996,35,34.6,0.32,0.3426,25.2,20,0.8488,0.7622,35.2,43,19.4,15.2,12.2,12.2
12400069,2024-10-18,1610612751,1610612761,false,true,112,116,116,112,30,34,5,7,13,9,91,90,0.418,0.489,42,36,0.31,0.306,27,25,0.852,0.68,39,45,28,26,15,18,135,135,0.8,0,108.4,102.8,103,115.4,22.2,23,7.8,2.8,5.6,6.6,84.6,89.2,0.4666,0.42000000000000004,32.2,32.6,0.33640000000000003,0.32,25.4,22.6,0.744,0.8062000000000001,48.2,43.4,15.8,22.8,13.8,15.8
12400070,2024-10-18,1610612741,1610612739,true,false,139,137,137,139,34,33,5,5,10,9,115,106,0.461,0.434,56,53,0.339,0.321,21,37,0.667,0.757,60,51,27,18,18,15,138,141,0.6,0.2,120.4,99.8,118.2,107.6,26.4,20.6,5.8,5.4,8.2,6.4,92.8,82.2,0.49420000000000003,0.46820000000000006,33.2,31.8,0.388,0.339,20.2,17.6,0.7734,0.6766,47,37.6,19.6,19.2,13.6,12.6
12400068,2024-10-18,1610612764,1610612752,true,false,118,117,117,118,32,22,2,6,7,7,88,83,0.523,0.47,38,36,0.395,0.222,16,38,0.688,0.816,36,38,26,17,16,15,129,140,0.4,0.4,115.8,105.4,114,114.4,26.2,21.2,4.8,5.2,9.4,7.4,86.8,87.6,0.48319999999999996,0.42780000000000007,39.8,34.8,0.32639999999999997,0.37960000000000005,25.4,24.4,0.7572000000000001,0.7335999999999999,41.8,41.2,22,16.2,14.4,11
12400067,2024-10-18,1610612753,1610612755,true,false,114,99,99,114,32,18,10,3,12,10,86,86,0.488,0.372,37,32,0.324,0.25,22,34,0.818,0.794,43,51,23,17,16,18,132,148,1,0.4,112.4,103.4,90.8,111.8,23.6,23.2,4.4,4.6,8.6,7,86.6,88.8,0.48460000000000003,0.42560000000000003,33.6,40.2,0.35140000000000005,0.34,19.8,19.8,0.8704000000000001,0.7316,45,44.6,18,20.4,13,14.8
12400071,2024-10-18,1610612763,1610612748,false,true,109,114,114,109,28,29,5,2,10,16,79,89,0.481,0.461,34,36,0.382,0.444,23,23,0.87,0.696,46,41,24,15,23,17,141,157,0,0.2,101.6,100.2,117.2,109.8,21.2,24,3.2,3.4,10.8,8.8,93.6,85,0.4058,0.4444,34,37.6,0.3114,0.3392,19.6,14.6,0.761,0.833,43.8,38.4,19.6,20,15.4,11.6
12400074,2024-10-18,1610612744,1610612747,true,false,132,74,74,132,38,15,9,2,13,9,89,82,0.573,0.341,36,29,0.361,0.241,20,15,0.85,0.733,36,41,14,19,13,25,154,143,0.8,0.4,114,108.6,107.8,109.4,29,25.8,6.4,6,7.4,5.6,85,89.6,0.48439999999999994,0.45899999999999996,37,36.8,0.3904,0.3322,20.6,20.4,0.8532,0.7248000000000001,47.4,45.4,18.8,15.8,16.8,12.4
12400073,2024-10-18,1610612757,1610612762,true,false,124,86,86,124,34,16,10,10,16,5,108,81,0.435,0.346,40,42,0.3,0.214,20,30,0.9,0.7,56,44,21,18,13,22,128,136,0,0.4,105.4,112.6,113,115.6,25.2,23.8,4,5.2,7,5.8,92.6,86.6,0.43339999999999995,0.47379999999999994,33.6,35.8,0.3282,0.3534,19.2,23.4,0.781,0.7626,46,43.4,18.8,15,13.6,17.8
22400061,2024-10-22,1610612738,1610612752,true,false,132,109,109,132,33,20,3,3,6,2,95,78,0.505,0.551,61,30,0.475,0.367,8,16,0.875,0.75,40,34,15,12,3,11,167,141,1,0.2,119,105.2,98,115,30.8,20,4.4,4.8,9,7.6,91.6,85.6,0.46819999999999995,0.42940000000000006,45,35.8,0.36019999999999996,0.33359999999999995,19.8,27.2,0.8315999999999999,0.7467999999999999,48,39.2,18.4,16.2,11,12.2
22400062,2024-10-22,1610612747,1610612750,true,false,110,103,103,110,22,17,8,1,7,4,95,85,0.442,0.412,30,41,0.167,0.317,25,27,0.84,0.741,46,47,22,22,7,15,152,152,0.2,0.4,108.4,113.8,114.6,112.6,25,25.2,5.6,2.8,8.4,7.2,90,90,0.4636,0.47059999999999996,33,38.2,0.2712,0.36879999999999996,19.8,22.4,0.8118000000000001,0.7283999999999999,44.2,43.6,17.2,22.4,13.8,13.4
22400066,2024-10-23,1610612755,1610612749,false,true,109,124,124,109,18,27,2,9,4,4,98,80,0.418,0.537,31,37,0.258,0.432,27,31,0.704,0.71,49,46,28,23,10,14,146,144,0.6,0,110.8,100,105.6,119.2,21.8,22.6,5.2,4.4,6.6,5.8,83.2,88.2,0.4444,0.42400000000000004,35.8,34.8,0.375,0.33120000000000005,26.6,17.4,0.9,0.7502,44.8,41.6,20.8,20.4,12.6,13.8
22400065,2024-10-23,1610612748,1610612753,false,true,97,116,116,97,24,28,8,8,5,8,82,96,0.39,0.427,34,49,0.324,0.367,29,22,0.759,0.727,41,57,19,21,11,11,161,137,0.6,0,102.6,96.8,106.6,103.8,25.8,18.8,2.8,4.4,10.2,8.2,86.6,81.2,0.44279999999999997,0.4032,38,34.2,0.2858,0.2872,20.2,28.4,0.7486,0.762,41.8,45.4,20,22.2,14,17.8
22400067,2024-10-23,1610612761,1610612739,false,true,106,136,136,106,25,29,6,9,8,10,86,87,0.419,0.586,31,30,0.387,0.467,29,26,0.759,0.769,38,36,24,22,18,12,137,142,0.6,0.2,121.6,108,121.2,114.8,30.4,24.2,3.8,4.4,8.4,6.6,92.8,86.2,0.5082,0.4574,32.8,36.8,0.33199999999999996,0.3532,21.4,23,0.7562,0.728,47.4,40.2,23.8,18.2,16.4,12.6
22400063,2024-10-23,1610612765,1610612754,false,true,109,115,115,109,22,32,2,8,6,10,88,83,0.432,0.506,33,31,0.273,0.29,28,25,0.857,0.88,38,39,21,23,12,15,131,142,0.4,0.4,107.6,125.4,104.2,123.2,28.6,30.8,5.6,5.4,9,8.6,83.2,89,0.47240000000000004,0.5544,33.6,33.2,0.3754,0.40700000000000003,21.4,18.6,0.7742,0.7779999999999999,42.6,41.6,19,20.8,16.6,17
22400064,2024-10-23,1610612737,1610612751,true,false,120,116,116,120,25,21,9,6,12,8,80,91,0.487,0.44,28,43,0.321,0.395,46,25,0.717,0.76,45,43,20,32,16,17,138,136,0.4,0,113.2,101,115.8,116.6,32.2,22.8,3.8,4.4,10.4,5.8,93.6,84.4,0.4732,0.43599999999999994,41.4,35,0.3378,0.3234,17.4,22.8,0.6666000000000001,0.7144,48,41.8,19.2,18.8,17.8,16.2
22400069,2024-10-23,1610612740,1610612741,true,false,123,111,111,123,29,26,10,2,15,4,97,86,0.464,0.488,37,34,0.378,0.294,21,25,0.905,0.68,42,47,17,16,11,21,138,136,0.4,0.4,98.2,112.4,103,116.4,24.8,25.8,5,6,10,10.6,86.6,98.8,0.438,0.43200000000000005,31,40.6,0.2968,0.295,16.6,19.6,0.7942,0.7684,46,49.4,21.8,21.2,17.2,12.8
22400070,2024-10-23,1610612762,1610612763,false,true,124,126,126,124,21,28,9,5,7,7,85,91,0.471,0.473,26,45,0.385,0.378,45,32,0.756,0.719,49,41,24,35,14,12,134,145,0.6,0.8,114.2,114.8,117.6,112.8,22.8,28.8,5.6,6.8,7.4,8.2,83.2,90.2,0.4692,0.45640000000000003,35.4,37.4,0.3827999999999999,0.3668,26.2,25.2,0.8863999999999999,0.7504,43.2,51.6,17.6,21.6,19,17
22400068,2024-10-23,1610612745,1610612766,false,true,105,110,110,105,19,20,4,10,8,6,103,85,0.369,0.447,43,39,0.302,0.385,20,24,0.8,0.792,43,56,18,21,8,16,132,134,0.6,0.4,115.8,111.6,112.6,113.4,26.4,25.6,4.4,7,8,8.2,90.2,89,0.46319999999999995,0.4558,39.8,41.8,0.344,0.41899999999999993,25.4,16.4,0.7310000000000001,0.8038000000000001,45.6,45,17.4,19.2,12.4,19.2
22400072,2024-10-23,1610612757,1610612744,false,true,104,140,140,104,21,38,4,5,10,13,92,93,0.391,0.516,34,48,0.235,0.417,30,30,0.8,0.8,42,57,22,27,17,17,129,150,0.2,0.8,106.8,103.6,105.2,101.8,26.2,26.8,5.8,6,8,8.2,95.6,86.6,0.4236,0.4426,35,42.4,0.3154,0.3468,18.2,17.2,0.841,0.7200000000000001,49,46.4,19.2,19.6,14.2,16
